hash,p,d,q,P,D,Q,s,AIC,MACAPE
16500,0.0,2.0,2.0,0.0,0.0,3.0,12.0,,
43536,0.0,2.0,2.0,0.0,1.0,0.0,12.0,,
44447,0.0,2.0,2.0,0.0,1.0,1.0,12.0,,
45358,0.0,2.0,2.0,0.0,1.0,2.0,12.0,,
46269,0.0,2.0,2.0,0.0,1.0,3.0,12.0,,
28177,0.0,2.0,2.0,1.0,0.0,0.0,12.0,,
29088,0.0,2.0,2.0,1.0,0.0,1.0,12.0,,
29999,0.0,2.0,2.0,1.0,0.0,2.0,12.0,,
30910,0.0,2.0,2.0,1.0,0.0,3.0,12.0,,
57946,0.0,2.0,2.0,1.0,1.0,0.0,12.0,,
58857,0.0,2.0,2.0,1.0,1.0,1.0,12.0,,
59768,0.0,2.0,2.0,1.0,1.0,2.0,12.0,,
60679,0.0,2.0,2.0,1.0,1.0,3.0,12.0,,
42587,0.0,2.0,2.0,2.0,0.0,0.0,12.0,,
43498,0.0,2.0,2.0,2.0,0.0,1.0,12.0,,
44409,0.0,2.0,2.0,2.0,0.0,2.0,12.0,,
45320,0.0,2.0,2.0,2.0,0.0,3.0,12.0,,
72356,0.0,2.0,2.0,2.0,1.0,0.0,12.0,,
73267,0.0,2.0,2.0,2.0,1.0,1.0,12.0,,
74178,0.0,2.0,2.0,2.0,1.0,2.0,12.0,,
75089,0.0,2.0,2.0,2.0,1.0,3.0,12.0,,
56997,0.0,2.0,2.0,3.0,0.0,0.0,12.0,,
58819,0.0,2.0,2.0,3.0,0.0,2.0,12.0,,
59730,0.0,2.0,2.0,3.0,0.0,3.0,12.0,,
86766,0.0,2.0,2.0,3.0,1.0,0.0,12.0,,
87677,0.0,2.0,2.0,3.0,1.0,1.0,12.0,,
88588,0.0,2.0,2.0,3.0,1.0,2.0,12.0,,
89499,0.0,2.0,2.0,3.0,1.0,3.0,12.0,,
38788,0.0,2.0,3.0,0.0,0.0,0.0,12.0,,
39699,0.0,2.0,3.0,0.0,0.0,1.0,12.0,,
40610,0.0,2.0,3.0,0.0,0.0,2.0,12.0,,
41521,0.0,2.0,3.0,0.0,0.0,3.0,12.0,,
68557,0.0,2.0,3.0,0.0,1.0,0.0,12.0,,
69468,0.0,2.0,3.0,0.0,1.0,1.0,12.0,,
70379,0.0,2.0,3.0,0.0,1.0,2.0,12.0,,
71290,0.0,2.0,3.0,0.0,1.0,3.0,12.0,,
53198,0.0,2.0,3.0,1.0,0.0,0.0,12.0,,
55020,0.0,2.0,3.0,1.0,0.0,2.0,12.0,,
55931,0.0,2.0,3.0,1.0,0.0,3.0,12.0,,
82967,0.0,2.0,3.0,1.0,1.0,0.0,12.0,,
83878,0.0,2.0,3.0,1.0,1.0,1.0,12.0,,
84789,0.0,2.0,3.0,1.0,1.0,2.0,12.0,,
85700,0.0,2.0,3.0,1.0,1.0,3.0,12.0,,
67608,0.0,2.0,3.0,2.0,0.0,0.0,12.0,,
68519,0.0,2.0,3.0,2.0,0.0,1.0,12.0,,
69430,0.0,2.0,3.0,2.0,0.0,2.0,12.0,,
97377,0.0,2.0,3.0,2.0,1.0,0.0,12.0,,
98288,0.0,2.0,3.0,2.0,1.0,1.0,12.0,,
99199,0.0,2.0,3.0,2.0,1.0,2.0,12.0,,
82018,0.0,2.0,3.0,3.0,0.0,0.0,12.0,,
82929,0.0,2.0,3.0,3.0,0.0,1.0,12.0,,
83840,0.0,2.0,3.0,3.0,0.0,2.0,12.0,,
84751,0.0,2.0,3.0,3.0,0.0,3.0,12.0,,
11768,0.0,2.0,3.0,3.0,1.0,0.0,12.0,,
12679,0.0,2.0,3.0,3.0,1.0,1.0,12.0,,
13590,0.0,2.0,3.0,3.0,1.0,2.0,12.0,,
14501,0.0,2.0,3.0,3.0,1.0,3.0,12.0,,
92802,1.0,0.0,0.0,0.0,0.0,0.0,12.0,,
93713,1.0,0.0,0.0,0.0,0.0,1.0,12.0,,
94624,1.0,0.0,0.0,0.0,0.0,2.0,12.0,,
95535,1.0,0.0,0.0,0.0,0.0,3.0,12.0,,
22552,1.0,0.0,0.0,0.0,1.0,0.0,12.0,-1557.00913851,0.00105135904689
23463,1.0,0.0,0.0,0.0,1.0,1.0,12.0,-1567.09229069,0.00100295254927
24374,1.0,0.0,0.0,0.0,1.0,2.0,12.0,-1538.69918416,0.00111705799309
25285,1.0,0.0,0.0,0.0,1.0,3.0,12.0,,
7193,1.0,0.0,0.0,1.0,0.0,0.0,12.0,,
8104,1.0,0.0,0.0,1.0,0.0,1.0,12.0,,
9015,1.0,0.0,0.0,1.0,0.0,2.0,12.0,,
9926,1.0,0.0,0.0,1.0,0.0,3.0,12.0,,
36962,1.0,0.0,0.0,1.0,1.0,0.0,12.0,-1432.54496282,0.00149341777717
37873,1.0,0.0,0.0,1.0,1.0,1.0,12.0,-1476.33201678,0.00133219853663
38784,1.0,0.0,0.0,1.0,1.0,2.0,12.0,-1522.77287554,0.00115091082719
39695,1.0,0.0,0.0,1.0,1.0,3.0,12.0,,
21603,1.0,0.0,0.0,2.0,0.0,0.0,12.0,,
22514,1.0,0.0,0.0,2.0,0.0,1.0,12.0,,
23425,1.0,0.0,0.0,2.0,0.0,2.0,12.0,,
24336,1.0,0.0,0.0,2.0,0.0,3.0,12.0,,
51372,1.0,0.0,0.0,2.0,1.0,0.0,12.0,-1496.76273315,0.00125775257598
52283,1.0,0.0,0.0,2.0,1.0,1.0,12.0,-1560.72394761,0.00108954011751
53194,1.0,0.0,0.0,2.0,1.0,2.0,12.0,-1564.95880826,0.00101712170194
54105,1.0,0.0,0.0,2.0,1.0,3.0,12.0,,
36013,1.0,0.0,0.0,3.0,0.0,0.0,12.0,,
36924,1.0,0.0,0.0,3.0,0.0,1.0,12.0,,
37835,1.0,0.0,0.0,3.0,0.0,2.0,12.0,,
38746,1.0,0.0,0.0,3.0,0.0,3.0,12.0,,
65782,1.0,0.0,0.0,3.0,1.0,0.0,12.0,-1493.3595557,0.00126323078964
66693,1.0,0.0,0.0,3.0,1.0,1.0,12.0,-1540.44307998,0.00119084883357
67604,1.0,0.0,0.0,3.0,1.0,2.0,12.0,-1563.51075838,0.00103930737946
68515,1.0,0.0,0.0,3.0,1.0,3.0,12.0,,
17804,1.0,0.0,1.0,0.0,0.0,0.0,12.0,,
18715,1.0,0.0,1.0,0.0,0.0,1.0,12.0,,
19626,1.0,0.0,1.0,0.0,0.0,2.0,12.0,,
20537,1.0,0.0,1.0,0.0,0.0,3.0,12.0,,
47573,1.0,0.0,1.0,0.0,1.0,0.0,12.0,-1569.1742621,0.0010281449327
48484,1.0,0.0,1.0,0.0,1.0,1.0,12.0,-1584.4628101,0.000972621030118
49395,1.0,0.0,1.0,0.0,1.0,2.0,12.0,-1549.13821746,0.00112835025634
50306,1.0,0.0,1.0,0.0,1.0,3.0,12.0,,
32214,1.0,0.0,1.0,1.0,0.0,0.0,12.0,,
33125,1.0,0.0,1.0,1.0,0.0,1.0,12.0,,
34036,1.0,0.0,1.0,1.0,0.0,2.0,12.0,,
34947,1.0,0.0,1.0,1.0,0.0,3.0,12.0,,
61983,1.0,0.0,1.0,1.0,1.0,0.0,12.0,-1445.37069969,0.00148035456948
62894,1.0,0.0,1.0,1.0,1.0,1.0,12.0,-1574.34527151,0.000984225292594
63805,1.0,0.0,1.0,1.0,1.0,2.0,12.0,-1518.29796835,0.00120880644219
64716,1.0,0.0,1.0,1.0,1.0,3.0,12.0,,
46624,1.0,0.0,1.0,2.0,0.0,0.0,12.0,,
47535,1.0,0.0,1.0,2.0,0.0,1.0,12.0,,
48446,1.0,0.0,1.0,2.0,0.0,2.0,12.0,,
49357,1.0,0.0,1.0,2.0,0.0,3.0,12.0,,
76393,1.0,0.0,1.0,2.0,1.0,0.0,12.0,-1527.29794629,0.00124910178488
77304,1.0,0.0,1.0,2.0,1.0,1.0,12.0,-1558.83683022,0.00112000753037
78215,1.0,0.0,1.0,2.0,1.0,2.0,12.0,-1578.06370956,0.000992307983829
79126,1.0,0.0,1.0,2.0,1.0,3.0,12.0,,
61034,1.0,0.0,1.0,3.0,0.0,0.0,12.0,,
61945,1.0,0.0,1.0,3.0,0.0,1.0,12.0,,
62856,1.0,0.0,1.0,3.0,0.0,2.0,12.0,,
63767,1.0,0.0,1.0,3.0,0.0,3.0,12.0,,
90803,1.0,0.0,1.0,3.0,1.0,0.0,12.0,-1507.03001606,0.00125688083345
91714,1.0,0.0,1.0,3.0,1.0,1.0,12.0,-1545.42534411,0.00116966560196
92625,1.0,0.0,1.0,3.0,1.0,2.0,12.0,-1566.5651848,0.00106671457124
93536,1.0,0.0,1.0,3.0,1.0,3.0,12.0,,
42825,1.0,0.0,2.0,0.0,0.0,0.0,12.0,,
43736,1.0,0.0,2.0,0.0,0.0,1.0,12.0,,
44647,1.0,0.0,2.0,0.0,0.0,2.0,12.0,,
45558,1.0,0.0,2.0,0.0,0.0,3.0,12.0,,
72594,1.0,0.0,2.0,0.0,1.0,0.0,12.0,-1571.55365459,0.00102525974312
73505,1.0,0.0,2.0,0.0,1.0,1.0,12.0,-1578.03199842,0.00100778435361
74416,1.0,0.0,2.0,0.0,1.0,2.0,12.0,-1546.60694586,0.00112664067227
75327,1.0,0.0,2.0,0.0,1.0,3.0,12.0,,
57235,1.0,0.0,2.0,1.0,0.0,0.0,12.0,,
58146,1.0,0.0,2.0,1.0,0.0,1.0,12.0,,
59057,1.0,0.0,2.0,1.0,0.0,2.0,12.0,,
59968,1.0,0.0,2.0,1.0,0.0,3.0,12.0,,
87004,1.0,0.0,2.0,1.0,1.0,0.0,12.0,-1448.26092146,0.00145453829624
87915,1.0,0.0,2.0,1.0,1.0,1.0,12.0,-1575.42016175,0.000977743244589
88826,1.0,0.0,2.0,1.0,1.0,2.0,12.0,-1555.69958096,0.00105476709669
89737,1.0,0.0,2.0,1.0,1.0,3.0,12.0,,
71645,1.0,0.0,2.0,2.0,0.0,0.0,12.0,,
72556,1.0,0.0,2.0,2.0,0.0,1.0,12.0,,
73467,1.0,0.0,2.0,2.0,0.0,2.0,12.0,,
74378,1.0,0.0,2.0,2.0,0.0,3.0,12.0,,
1395,1.0,0.0,2.0,2.0,1.0,0.0,12.0,-1560.74742193,0.00111524211998
2306,1.0,0.0,2.0,2.0,1.0,1.0,12.0,-1494.41978966,0.00128171292281
3217,1.0,0.0,2.0,2.0,1.0,2.0,12.0,-1575.98100429,0.00100261662987
4128,1.0,0.0,2.0,2.0,1.0,3.0,12.0,,
86055,1.0,0.0,2.0,3.0,0.0,0.0,12.0,,
86966,1.0,0.0,2.0,3.0,0.0,1.0,12.0,,
87877,1.0,0.0,2.0,3.0,0.0,2.0,12.0,,
88788,1.0,0.0,2.0,3.0,0.0,3.0,12.0,,
15805,1.0,0.0,2.0,3.0,1.0,0.0,12.0,-1508.39969905,0.00123204178095
16716,1.0,0.0,2.0,3.0,1.0,1.0,12.0,-1543.45041516,0.00117320834439
17627,1.0,0.0,2.0,3.0,1.0,2.0,12.0,-1574.23505111,0.00102824674933
18538,1.0,0.0,2.0,3.0,1.0,3.0,12.0,,
67846,1.0,0.0,3.0,0.0,0.0,0.0,12.0,,
68757,1.0,0.0,3.0,0.0,0.0,1.0,12.0,,
69668,1.0,0.0,3.0,0.0,0.0,2.0,12.0,,
70579,1.0,0.0,3.0,0.0,0.0,3.0,12.0,,
97615,1.0,0.0,3.0,0.0,1.0,0.0,12.0,-1566.77779117,0.00103332462278
98526,1.0,0.0,3.0,0.0,1.0,1.0,12.0,-1564.53957789,0.00106536838492
99437,1.0,0.0,3.0,0.0,1.0,2.0,12.0,-1541.16770487,0.00112382276307
329,1.0,0.0,3.0,0.0,1.0,3.0,12.0,,
82256,1.0,0.0,3.0,1.0,0.0,0.0,12.0,,
83167,1.0,0.0,3.0,1.0,0.0,1.0,12.0,,
84078,1.0,0.0,3.0,1.0,0.0,2.0,12.0,,
84989,1.0,0.0,3.0,1.0,0.0,3.0,12.0,,
12006,1.0,0.0,3.0,1.0,1.0,0.0,12.0,-1448.71792247,0.00145689811038
12917,1.0,0.0,3.0,1.0,1.0,1.0,12.0,-1569.03269174,0.00100405722137
13828,1.0,0.0,3.0,1.0,1.0,2.0,12.0,-1519.68095794,0.00119250905547
14739,1.0,0.0,3.0,1.0,1.0,3.0,12.0,,
96666,1.0,0.0,3.0,2.0,0.0,0.0,12.0,,
97577,1.0,0.0,3.0,2.0,0.0,1.0,12.0,,
98488,1.0,0.0,3.0,2.0,0.0,2.0,12.0,,
99399,1.0,0.0,3.0,2.0,0.0,3.0,12.0,,
27327,1.0,0.0,3.0,2.0,1.0,1.0,12.0,-1563.35945853,0.00108764295292
28238,1.0,0.0,3.0,2.0,1.0,2.0,12.0,-1567.96397449,0.0010275624927
29149,1.0,0.0,3.0,2.0,1.0,3.0,12.0,,
11057,1.0,0.0,3.0,3.0,0.0,0.0,12.0,,
11968,1.0,0.0,3.0,3.0,0.0,1.0,12.0,,
12879,1.0,0.0,3.0,3.0,0.0,2.0,12.0,,
13790,1.0,0.0,3.0,3.0,0.0,3.0,12.0,,
40826,1.0,0.0,3.0,3.0,1.0,0.0,12.0,-1508.13009052,0.00123916039338
41737,1.0,0.0,3.0,3.0,1.0,1.0,12.0,-1552.80214376,0.0011321671232
42648,1.0,0.0,3.0,3.0,1.0,2.0,12.0,-1567.89051958,0.00101149670685
43559,1.0,0.0,3.0,3.0,1.0,3.0,12.0,,
82601,1.0,1.0,0.0,0.0,0.0,0.0,12.0,-1142.82414546,0.00379742618128
83512,1.0,1.0,0.0,0.0,0.0,1.0,12.0,-1304.55939209,0.00241124136719
84423,1.0,1.0,0.0,0.0,0.0,2.0,12.0,,
85334,1.0,1.0,0.0,0.0,0.0,3.0,12.0,,
12351,1.0,1.0,0.0,0.0,1.0,0.0,12.0,-1575.27553949,0.00105562455953
13262,1.0,1.0,0.0,0.0,1.0,1.0,12.0,-1593.33710596,0.00101858367617
14173,1.0,1.0,0.0,0.0,1.0,2.0,12.0,-1591.41773293,0.00101208655571
15084,1.0,1.0,0.0,0.0,1.0,3.0,12.0,-1586.77318809,0.0010430633598
97011,1.0,1.0,0.0,1.0,0.0,0.0,12.0,-1632.89014204,0.00103981961175
97922,1.0,1.0,0.0,1.0,0.0,1.0,12.0,-1653.54682213,0.000988188976355
98833,1.0,1.0,0.0,1.0,0.0,2.0,12.0,-1654.68036882,0.00100637430566
99744,1.0,1.0,0.0,1.0,0.0,3.0,12.0,,
26761,1.0,1.0,0.0,1.0,1.0,0.0,12.0,-1593.23812827,0.00102955344016
27672,1.0,1.0,0.0,1.0,1.0,1.0,12.0,-1591.21487574,0.00101970615975
28583,1.0,1.0,0.0,1.0,1.0,2.0,12.0,-1588.00609901,0.00101222715121
29494,1.0,1.0,0.0,1.0,1.0,3.0,12.0,-1585.53060256,0.00104460831977
11402,1.0,1.0,0.0,2.0,0.0,0.0,12.0,-1657.77903089,0.00101830883527
12313,1.0,1.0,0.0,2.0,0.0,1.0,12.0,-1653.19458507,0.000994827286209
13224,1.0,1.0,0.0,2.0,0.0,2.0,12.0,-1653.89552247,0.00100551393635
14135,1.0,1.0,0.0,2.0,0.0,3.0,12.0,,
41171,1.0,1.0,0.0,2.0,1.0,0.0,12.0,-1590.70677008,0.00102609982337
42082,1.0,1.0,0.0,2.0,1.0,1.0,12.0,-1589.07186493,0.00101800856245
42993,1.0,1.0,0.0,2.0,1.0,2.0,12.0,-1584.89058144,0.00101546987494
43904,1.0,1.0,0.0,2.0,1.0,3.0,12.0,-1579.97337076,0.00106256648229
25812,1.0,1.0,0.0,3.0,0.0,0.0,12.0,-1653.77337853,0.00100630175861
26723,1.0,1.0,0.0,3.0,0.0,1.0,12.0,-1650.58456973,0.000998846228463
27634,1.0,1.0,0.0,3.0,0.0,2.0,12.0,-1649.95029592,0.00100789709405
28545,1.0,1.0,0.0,3.0,0.0,3.0,12.0,,
55581,1.0,1.0,0.0,3.0,1.0,0.0,12.0,-1593.52992774,0.000989443199566
56492,1.0,1.0,0.0,3.0,1.0,1.0,12.0,-1598.73399527,0.000982107342722
57403,1.0,1.0,0.0,3.0,1.0,2.0,12.0,-1591.21151813,0.000986786933552
58314,1.0,1.0,0.0,3.0,1.0,3.0,12.0,-1581.50173825,0.00104281785721
7603,1.0,1.0,1.0,0.0,0.0,0.0,12.0,-1171.18984719,0.00335699020476
8514,1.0,1.0,1.0,0.0,0.0,1.0,12.0,-1319.29206512,0.00225890046134
9425,1.0,1.0,1.0,0.0,0.0,2.0,12.0,,
10336,1.0,1.0,1.0,0.0,0.0,3.0,12.0,,
37372,1.0,1.0,1.0,0.0,1.0,0.0,12.0,-1573.85069973,0.0010540814178
38283,1.0,1.0,1.0,0.0,1.0,1.0,12.0,-1591.03312393,0.00102056837103
39194,1.0,1.0,1.0,0.0,1.0,2.0,12.0,-1589.20280075,0.00101399878896
40105,1.0,1.0,1.0,0.0,1.0,3.0,12.0,-1584.581691,0.00104149813291
22924,1.0,1.0,1.0,1.0,0.0,1.0,12.0,-1648.89322265,0.000980232353281
23835,1.0,1.0,1.0,1.0,0.0,2.0,12.0,-1648.84699892,0.00100422661204
24746,1.0,1.0,1.0,1.0,0.0,3.0,12.0,,
51782,1.0,1.0,1.0,1.0,1.0,0.0,12.0,-1590.67100975,0.00103192579686
52693,1.0,1.0,1.0,1.0,1.0,1.0,12.0,-1588.90374698,0.00102170066279
53604,1.0,1.0,1.0,1.0,1.0,2.0,12.0,-1585.86222435,0.00101277195195
54515,1.0,1.0,1.0,1.0,1.0,3.0,12.0,-1583.14602524,0.00104408545866
36423,1.0,1.0,1.0,2.0,0.0,0.0,12.0,-1652.91169681,0.00100503627645
37334,1.0,1.0,1.0,2.0,0.0,1.0,12.0,-1648.51331248,0.00098550876983
38245,1.0,1.0,1.0,2.0,0.0,2.0,12.0,-1650.9905206,0.00101880457596
39156,1.0,1.0,1.0,2.0,0.0,3.0,12.0,,
66192,1.0,1.0,1.0,2.0,1.0,0.0,12.0,-1588.32080866,0.00102810205971
67103,1.0,1.0,1.0,2.0,1.0,1.0,12.0,-1586.77862415,0.00102012208813
68014,1.0,1.0,1.0,2.0,1.0,2.0,12.0,-1582.71589634,0.00101613797617
68925,1.0,1.0,1.0,2.0,1.0,3.0,12.0,-1589.42923021,0.000995653993522
50833,1.0,1.0,1.0,3.0,0.0,0.0,12.0,-1649.01334597,0.000998418099931
51744,1.0,1.0,1.0,3.0,0.0,1.0,12.0,-1646.26059918,0.000984677125741
52655,1.0,1.0,1.0,3.0,0.0,2.0,12.0,-1646.83461763,0.000999415862902
53566,1.0,1.0,1.0,3.0,0.0,3.0,12.0,,
80602,1.0,1.0,1.0,3.0,1.0,0.0,12.0,-1591.07368084,0.000990010581947
81513,1.0,1.0,1.0,3.0,1.0,1.0,12.0,,0.0406875887774
82424,1.0,1.0,1.0,3.0,1.0,2.0,12.0,-1588.42984399,0.00098766918522
83335,1.0,1.0,1.0,3.0,1.0,3.0,12.0,-1578.72094311,0.00104522600228
32624,1.0,1.0,2.0,0.0,0.0,0.0,12.0,-1169.74772665,0.00328848247382
33535,1.0,1.0,2.0,0.0,0.0,1.0,12.0,-1317.08613799,0.00224042009351
34446,1.0,1.0,2.0,0.0,0.0,2.0,12.0,,
35357,1.0,1.0,2.0,0.0,0.0,3.0,12.0,,
62393,1.0,1.0,2.0,0.0,1.0,0.0,12.0,-1571.61092693,0.00104881821149
63304,1.0,1.0,2.0,0.0,1.0,1.0,12.0,-1588.61451595,0.00102100922264
64215,1.0,1.0,2.0,0.0,1.0,2.0,12.0,-1586.78340207,0.00101507982046
65126,1.0,1.0,2.0,0.0,1.0,3.0,12.0,-1582.60436564,0.00104092453359
47034,1.0,1.0,2.0,1.0,0.0,0.0,12.0,-1631.02951517,0.00102654662145
47945,1.0,1.0,2.0,1.0,0.0,1.0,12.0,-1653.02190932,0.000979906352069
48856,1.0,1.0,2.0,1.0,0.0,2.0,12.0,-1656.29477385,0.00100408726299
49767,1.0,1.0,2.0,1.0,0.0,3.0,12.0,,
76803,1.0,1.0,2.0,1.0,1.0,0.0,12.0,-1588.26310066,0.00103243036853
77714,1.0,1.0,2.0,1.0,1.0,1.0,12.0,-1586.48564111,0.00102199141326
78625,1.0,1.0,2.0,1.0,1.0,2.0,12.0,-1583.37059585,0.0010144122957
79536,1.0,1.0,2.0,1.0,1.0,3.0,12.0,-1581.24109654,0.00104326748431
61444,1.0,1.0,2.0,2.0,0.0,0.0,12.0,-1657.11299071,0.00100547635764
62355,1.0,1.0,2.0,2.0,0.0,1.0,12.0,-1653.45733362,0.00098986871297
63266,1.0,1.0,2.0,2.0,0.0,2.0,12.0,-1655.04811305,0.00100090594185
64177,1.0,1.0,2.0,2.0,0.0,3.0,12.0,,
91213,1.0,1.0,2.0,2.0,1.0,0.0,12.0,-1585.90512231,0.00102858481436
92124,1.0,1.0,2.0,2.0,1.0,1.0,12.0,-1584.34254647,0.00102069702623
93035,1.0,1.0,2.0,2.0,1.0,2.0,12.0,-1580.16187076,0.00101768801251
93946,1.0,1.0,2.0,2.0,1.0,3.0,12.0,-1575.71862636,0.00105926660795
75854,1.0,1.0,2.0,3.0,0.0,0.0,12.0,-1654.12394208,0.000999472224229
76765,1.0,1.0,2.0,3.0,0.0,1.0,12.0,-1647.9765465,0.000982027920358
77676,1.0,1.0,2.0,3.0,0.0,2.0,12.0,-1647.49082664,0.000991630894208
78587,1.0,1.0,2.0,3.0,0.0,3.0,12.0,,
5604,1.0,1.0,2.0,3.0,1.0,0.0,12.0,-1589.15265116,0.000988541271604
6515,1.0,1.0,2.0,3.0,1.0,1.0,12.0,,0.00327234290319
7426,1.0,1.0,2.0,3.0,1.0,2.0,12.0,-1586.57080136,0.000986370935479
8337,1.0,1.0,2.0,3.0,1.0,3.0,12.0,-1577.2513229,0.00104138857515
57645,1.0,1.0,3.0,0.0,0.0,0.0,12.0,-1189.23520149,0.00321361416895
58556,1.0,1.0,3.0,0.0,0.0,1.0,12.0,-1330.27698725,0.00230188603594
59467,1.0,1.0,3.0,0.0,0.0,2.0,12.0,,
60378,1.0,1.0,3.0,0.0,0.0,3.0,12.0,,
87414,1.0,1.0,3.0,0.0,1.0,0.0,12.0,-1569.24840778,0.00106001676946
88325,1.0,1.0,3.0,0.0,1.0,1.0,12.0,-1585.92817209,0.00102381266095
89236,1.0,1.0,3.0,0.0,1.0,2.0,12.0,-1584.06696753,0.0010177454151
90147,1.0,1.0,3.0,0.0,1.0,3.0,12.0,-1579.78707164,0.00104248459393
72055,1.0,1.0,3.0,1.0,0.0,0.0,12.0,-1629.48858367,0.00102623017873
72966,1.0,1.0,3.0,1.0,0.0,1.0,12.0,-1650.37302718,0.000977256441897
73877,1.0,1.0,3.0,1.0,0.0,2.0,12.0,-1655.46024506,0.00100464270942
74788,1.0,1.0,3.0,1.0,0.0,3.0,12.0,,
1805,1.0,1.0,3.0,1.0,1.0,0.0,12.0,-1585.61668518,0.00103486776035
2716,1.0,1.0,3.0,1.0,1.0,1.0,12.0,-1583.80676065,0.0010249552145
3627,1.0,1.0,3.0,1.0,1.0,2.0,12.0,,0.100316191507
4538,1.0,1.0,3.0,1.0,1.0,3.0,12.0,-1578.2292627,0.00104585682722
86465,1.0,1.0,3.0,2.0,0.0,0.0,12.0,-1655.49307438,0.00100730146094
87376,1.0,1.0,3.0,2.0,0.0,1.0,12.0,-1651.53896307,0.000996690005145
88287,1.0,1.0,3.0,2.0,0.0,2.0,12.0,-1652.50100308,0.0010109638603
89198,1.0,1.0,3.0,2.0,0.0,3.0,12.0,,
16215,1.0,1.0,3.0,2.0,1.0,0.0,12.0,-1583.26498054,0.00103159537952
17126,1.0,1.0,3.0,2.0,1.0,1.0,12.0,-1581.64500421,0.00102329305829
18037,1.0,1.0,3.0,2.0,1.0,2.0,12.0,-1577.40131985,0.00102177712436
856,1.0,1.0,3.0,3.0,0.0,0.0,12.0,-1652.58519879,0.0010065490248
1767,1.0,1.0,3.0,3.0,0.0,1.0,12.0,-1640.13570432,0.000987303371941
2678,1.0,1.0,3.0,3.0,0.0,2.0,12.0,-1656.04531262,0.00098688669326
3589,1.0,1.0,3.0,3.0,0.0,3.0,12.0,,
30625,1.0,1.0,3.0,3.0,1.0,0.0,12.0,-1586.03012682,0.000992383768439
31536,1.0,1.0,3.0,3.0,1.0,1.0,12.0,-1585.28787503,0.000990183099335
32447,1.0,1.0,3.0,3.0,1.0,2.0,12.0,-1583.23152535,0.000990978846179
33358,1.0,1.0,3.0,3.0,1.0,3.0,12.0,-1573.90422669,0.00104639513347
72400,1.0,2.0,0.0,0.0,0.0,0.0,12.0,-985.220199515,0.00546466042499
73311,1.0,2.0,0.0,0.0,0.0,1.0,12.0,-1159.31842106,0.00319506488611
74222,1.0,2.0,0.0,0.0,0.0,2.0,12.0,-1195.19388551,0.00285342284217
